sample_id,iteration,seed,Total share infected,Peak share infected
5,0,140061499924108400351586084650389637781,0.5038335158817087,0.14895947426067907
5,1,304166767028721475203037987795421136707,0.5049288061336255,0.1248630887185104
5,2,186496531857959249628356564156404953382,0.4928806133625411,0.13143483023001096
5,3,301308978469091420127569946443699920763,0.5465498357064622,0.13362541073384446
5,4,246287156933565735471383477163585930854,0.4424972617743702,0.12048192771084337
5,5,245247195846136372893949208596781958229,0.4928806133625411,0.13581599123767799
5,6,210740165216962598100340884637205465269,0.5345016429353778,0.13691128148959475
5,7,241538945731905821622572754955921812809,0.47426067907995617,0.13143483023001096
5,8,72441502409726259687145723323926753021,0.5487404162102957,0.13691128148959475
5,9,103155053526591005942920243117620664649,0.48630887185104055,0.13910186199342825
6,0,209820568558991273818221795147127868055,0.803921568627451,0.15508021390374332
6,1,114507787553155147212143509856845278367,0.8253119429590018,0.1622103386809269
6,2,70991220046900385621810559881642984527,0.8235294117647058,0.17647058823529413
6,3,248096425253571334542945606406274823771,0.7825311942959001,0.1586452762923351
6,4,123989608905828419606346463987619312187,0.8324420677361853,0.17290552584670232
6,5,156782104214276574638385854990766852451,0.7754010695187166,0.1443850267379679
6,6,120871879528983362507265344488374808708,0.7486631016042781,0.17647058823529413
6,7,243566651378865544251411917373313922139,0.7344028520499108,0.18716577540106952
6,8,273075893659681459316252601516771750728,0.9055258467023173,0.1836007130124777
6,9,12921466870835197146269034929488949672,0.8288770053475936,0.1746880570409982
7,0,80601498974027264422681143707683994391,0.7640692640692641,0.170995670995671
7,1,39101690323889495446064489976993781684,0.7813852813852814,0.16666666666666666
7,2,69823490294721236106714295672298076542,0.7597402597402597,0.19696969696969696
7,3,263050202079905171767019035097532540233,0.8398268398268398,0.19264069264069264
7,4,160617225963396741339964723762675923623,0.7402597402597403,0.20346320346320346
7,5,303457540430496732867381070350423609645,0.7683982683982684,0.18398268398268397
7,6,86809209381702309346443642016930350548,0.7467532467532467,0.19264069264069264
7,7,303877342823243485461306818735488014209,0.8073593073593074,0.17532467532467533
7,8,42368254904944704773818796763876109554,0.7142857142857143,0.15584415584415584
7,9,138819313070826810660322368951767717909,0.8268398268398268,0.15367965367965367
8,0,62591630484508503953373653666089224287,0.18181818181818182,0.09982174688057041
8,1,20645539278478842789486976059343472588,0.17647058823529413,0.09982174688057041
8,2,214607906881063414801516944456448729677,0.17290552584670232,0.09982174688057041
8,3,285828009046332070506117069199994379512,0.1800356506238859,0.09982174688057041
8,4,250129125290091468078736859374336404684,0.18181818181818182,0.09982174688057041
8,5,326884154340112284825752543354957801228,0.18538324420677363,0.09982174688057041
8,6,222338328553566447574155270536239865083,0.1746880570409982,0.09982174688057041
8,7,121931541514916322182654590101950413831,0.18181818181818182,0.09982174688057041
8,8,34769361710840300178126831644272025278,0.16755793226381463,0.09982174688057041
8,9,153020114770767909591335511437932786590,0.1889483065953654,0.09982174688057041
9,0,164364789406040107178833162555923228569,0.8841354723707665,0.26916221033868093
9,1,261045507390369854250021900956780634786,0.8556149732620321,0.3048128342245989
9,2,60174586111287978696183925557078121803,0.8805704099821747,0.26916221033868093
9,3,15938731281937081536971144646682101039,0.9162210338680927,0.2976827094474153
9,4,110241572172674610535937564548413180558,0.8128342245989305,0.2994652406417112
9,5,159771935461432162369450623664532840848,0.9215686274509803,0.2976827094474153
9,6,323847575666707780064285740530664732191,0.9197860962566845,0.3155080213903743
9,7,62594134022455103251807051979783112887,0.8484848484848485,0.2549019607843137
9,8,172575375629129967597433155110335564680,0.8912655971479501,0.30124777183600715
9,9,275031400478373598601253239484114971763,0.9090909090909091,0.25846702317290554
10,0,161104601683313314039005570451901006764,0.7736185383244206,0.16399286987522282
10,1,136015028461625937987483761341745409833,0.7825311942959001,0.14616755793226383
10,2,159630071584823448595795368627041365981,0.7450980392156863,0.16399286987522282
10,3,213137950646877893893873521580343010666,0.7219251336898396,0.15508021390374332
10,4,3731902324609894763214433331164173015,0.7825311942959001,0.1622103386809269
10,5,95846338444850837814731933450075466600,0.7718360071301248,0.1889483065953654
10,6,278895656299341292374742030879223382785,0.7700534759358288,0.16399286987522282
10,7,320523630405797731140133284101030173516,0.7540106951871658,0.1622103386809269
10,8,119712532428657875011761436501930401665,0.7629233511586453,0.16755793226381463
10,9,18661228313019485300389584901237007279,0.7967914438502673,0.1800356506238859
11,0,271700795023347913065621094078991098457,0.2922077922077922,0.10173160173160173
11,1,218896976037257638975775551247533182766,0.2554112554112554,0.09956709956709957
11,2,101055190476158402196889409755604875904,0.27056277056277056,0.10822510822510822
11,3,192265672119615742488583635898806366509,0.2662337662337662,0.09956709956709957
11,4,253968329715278086851813155504750030324,0.2510822510822511,0.09956709956709957
11,5,156142619752258155557720666616599282109,0.21645021645021645,0.1038961038961039
11,6,139257707345289643294463768518794249171,0.19047619047619047,0.09956709956709957
11,7,272842110366889373268852437349278361572,0.23593073593073594,0.09956709956709957
11,8,114780621315368270059865004697951500041,0.25757575757575757,0.10822510822510822
11,9,55998443400195587966109195835633789595,0.2683982683982684,0.11255411255411256
12,0,197810098870176358411205309770902822982,0.4083969465648855,0.14122137404580154
12,1,149543928422182790328728206351468532953,0.3486005089058524,0.14885496183206107
12,2,142176656616949892053951042445443617066,0.3282442748091603,0.14885496183206107
12,3,239948689232278004639331728311595787520,0.36259541984732824,0.1475826972010178
12,4,148696252813664222858864575069527807551,0.3702290076335878,0.1628498727735369
12,5,267665858487352908060609057822871681251,0.41603053435114506,0.14122137404580154
12,6,10440389992835341072055780099944131439,0.37150127226463103,0.14122137404580154
12,7,69865354681290275404190188963675885098,0.3651399491094148,0.15012722646310434
12,8,51365974856922612375472381129153401658,0.3282442748091603,0.13358778625954199
12,9,312255816768802719641482915571120659499,0.3524173027989822,0.14376590330788805
13,0,172237509104320524865254173403376193784,0.24050632911392406,0.10126582278481013
13,1,84346731165112785596777246392737540543,0.38396624472573837,0.16877637130801687
13,2,236711269472697514741480668019682540207,0.3206751054852321,0.14345991561181434
13,3,316189812187238476697723108987510124742,0.33755274261603374,0.18565400843881857
13,4,159418733196693953261683347857001963529,0.43037974683544306,0.189873417721519
13,5,329463695865414610218522770497127816241,0.28270042194092826,0.14345991561181434
13,6,137268358985295134677197307272518291702,0.47257383966244726,0.21518987341772153
13,7,150627913454991662404331048264007211477,0.4219409282700422,0.18143459915611815
13,8,247119688866213290273149400882711262036,0.4472573839662447,0.20253164556962025
13,9,322686687090190858978213307243091591419,0.3670886075949367,0.14767932489451477
14,0,210633635985050662933115137946403667697,0.7480916030534351,0.30916030534351147
14,1,53028348732996770289908044565543969427,0.8269720101781171,0.3727735368956743
14,2,237538387551412170441862548893475548232,0.7595419847328244,0.33587786259541985
14,3,252608371270905505021908340476951023556,0.8129770992366412,0.3753180661577608
14,4,285151847690662372548237716290765837380,0.8295165394402035,0.31679389312977096
14,5,269729090067124291760077879559610763887,0.6819338422391857,0.31170483460559795
14,6,339780265326255274922956144871646564881,0.7684478371501272,0.3193384223918575
14,7,9040813352213505130007182788114605106,0.7862595419847328,0.34096692111959287
14,8,10886506694745131389663768832448002933,0.787531806615776,0.33587786259541985
14,9,226388364058693217787058474107410262374,0.772264631043257,0.30407124681933845
15,0,180239073319112634484678556793275349539,0.15139949109414758,0.09923664122137404
15,1,292537007838598690634491897067923612974,0.13740458015267176,0.09923664122137404
15,2,134866883435195818852244153430294839749,0.1361323155216285,0.09923664122137404
15,3,246113095109370239272261582923564624371,0.15394402035623408,0.09923664122137404
15,4,200950731047211361846207873221857135596,0.14249363867684478,0.09923664122137404
15,5,284204305171600220178162503779231759289,0.1628498727735369,0.09923664122137404
15,6,113262407619629521849248148635343233770,0.1361323155216285,0.09923664122137404
15,7,161688037998269589462726524041959297788,0.15267175572519084,0.09923664122137404
15,8,75695467780117023884171303041895238666,0.15012722646310434,0.09923664122137404
15,9,303430452315027841411732290516895744019,0.16539440203562342,0.09923664122137404
16,0,206828163651350605510180962288529752283,0.4262086513994911,0.16157760814249364
16,1,258323802331002139848282209776386811838,0.42493638676844786,0.13740458015267176
16,2,112631392262060629937638398277941248037,0.3791348600508906,0.15394402035623408
16,3,85150791053007990394905878705353925800,0.31170483460559795,0.13104325699745548
16,4,234033379653706943448204529556055693847,0.36768447837150126,0.14249363867684478
16,5,6093772516259247522059416800478335433,0.3575063613231552,0.1272264631043257
16,6,333925865840249257295824848038931544210,0.3791348600508906,0.1475826972010178
16,7,191282148026681743924345951770101804976,0.34987277353689566,0.15267175572519084
16,8,312910375308206521556324028139729151873,0.37150127226463103,0.16666666666666666
16,9,311360033320777633540436339184967079316,0.35368956743002544,0.14122137404580154
17,0,153422867276713468746954726016018026671,0.3037974683544304,0.0970464135021097
17,1,13195775282265282669501564048774915936,0.42616033755274263,0.10548523206751055
17,2,273578369952480245336979390682278182166,0.35864978902953587,0.1308016877637131
17,3,58185918713176382595830490623831435574,0.31223628691983124,0.1308016877637131
17,4,134274436739751064881117128422375635858,0.379746835443038,0.11814345991561181
17,5,4294235049805905657378794909695843238,0.3333333333333333,0.11814345991561181
17,6,17726779747152140927335373641731592527,0.3459915611814346,0.12236286919831224
17,7,5007509673799983965242425575202318279,0.3037974683544304,0.11814345991561181
17,8,108694606622684452212334902199961845127,0.38396624472573837,0.1350210970464135
17,9,273581974190794736960155964459375911348,0.4345991561181435,0.0970464135021097
18,0,301387585348180244966763789373600189607,0.6059701492537314,0.1791044776119403
18,1,99959030260590384555248357295641619792,0.5402985074626866,0.1582089552238806
18,2,60292424502351097442198248550760274655,0.5014925373134328,0.1761194029850746
18,3,68209897287435300401393786062186137968,0.6417910447761194,0.17313432835820897
18,4,99980938144049220096292210201612013883,0.5701492537313433,0.14925373134328357
18,5,5443847286382823493821911070210284313,0.5791044776119403,0.16119402985074627
18,6,224359045718425026027362062333555833879,0.5940298507462687,0.1761194029850746
18,7,112235477016262548979059558941620304833,0.6686567164179105,0.19402985074626866
18,8,73534263865205063172040634324444188602,0.5044776119402985,0.14626865671641792
18,9,22330882295258700742531314118224665935,0.5104477611940299,0.14626865671641792
19,0,142678523556098078614443238653354213486,0.5109170305676856,0.14992721979621543
19,1,273045027903470897306675978479597436711,0.5007278020378457,0.1586608442503639
19,2,213490952811682482694326861832747177226,0.5531295487627366,0.15429403202328967
19,3,317203268733924206088171473050933971066,0.4745269286754003,0.14992721979621543
19,4,301559874952056018584847249346930137171,0.47161572052401746,0.15574963609898107
19,5,191634363627915174791578227205449982345,0.5633187772925764,0.17467248908296942
19,6,3055745472223689479315811483362695768,0.6142649199417758,0.19359534206695778
19,7,164316592358884529909823969432601310757,0.5021834061135371,0.14410480349344978
19,8,90045650585438708793229633398488488675,0.4890829694323144,0.14410480349344978
19,9,197135576769937095493416404609305922759,0.6157205240174672,0.17903930131004367
20,0,243818090086174763030455942981533518873,0.9373134328358209,0.26865671641791045
20,1,85374623862634914560402651908278214150,0.9432835820895522,0.25671641791044775
20,2,329937515436586455067458903867442092470,0.9791044776119403,0.2507462686567164
20,3,59710780717085688334446857150025674159,0.9343283582089552,0.2716417910447761
20,4,120740653470464431909924797636472115600,0.9552238805970149,0.31343283582089554
20,5,78041776763780696065121435521957385204,0.9731343283582089,0.25970149253731345
20,6,152621558141285480308451700586567999234,0.9373134328358209,0.2507462686567164
20,7,328311592884105431942812237199547524240,0.8597014925373134,0.23283582089552238
20,8,275377982712112465189648324956015470275,0.9134328358208955,0.24776119402985075
20,9,158436799218010574604161970102730948102,0.9462686567164179,0.2656716417910448
21,0,316779333400519387959655913513250685020,0.7074626865671642,0.32238805970149254
21,1,135990196711913582221882829046744731010,0.835820895522388,0.3880597014925373
21,2,155348494899937994049024504312134566576,0.8805970149253731,0.417910447761194
21,3,168932213985988295156019963502407616131,0.8417910447761194,0.41492537313432837
21,4,101845942780732394213099592656113813160,0.7223880597014926,0.2865671641791045
21,5,25531178413423641036438527169742380220,0.8328358208955224,0.41194029850746267
21,6,55564957848596557405703035942735796673,0.9074626865671642,0.3641791044776119
21,7,302876572911296488324259287263112730920,0.8746268656716418,0.37910447761194027
21,8,275150093298125767687597495686689676039,0.8298507462686567,0.3492537313432836
21,9,8032187464917638884857618946734740939,0.7223880597014926,0.34328358208955223
22,0,169501347356288202273108704618660161698,0.5880597014925373,0.14925373134328357
22,1,68310129876815199026786360515553186776,0.6626865671641791,0.14626865671641792
22,2,36415589122376001130864011325585931556,0.44477611940298506,0.12238805970149254
22,3,78367981868484735707733360575567566585,0.5791044776119403,0.1791044776119403
22,4,72086301256218550870907377832595732698,0.6179104477611941,0.13432835820895522
22,5,299555904274177697165757268655904253871,0.5014925373134328,0.14029850746268657
22,6,60391268746363415129280894556975408401,0.5492537313432836,0.1582089552238806
22,7,183028949736604925428961296878498860824,0.608955223880597,0.2
22,8,263816846274210815567761350609185508413,0.6029850746268657,0.14925373134328357
22,9,302622980236589712875693689006489242543,0.4388059701492537,0.14925373134328357
23,0,178370801881591271443621516306955094584,0.9723435225618632,0.4745269286754003
23,1,186712121343636365236319089883070636217,0.9985443959243085,0.44250363901018924
23,2,122858974215566964417021444693053912248,0.9679767103347889,0.4512372634643377
23,3,259613184716679080954128049230234998688,0.9650655021834061,0.4861717612809316
23,4,129078222912823417492646425129123192821,0.9883551673944687,0.49053857350800584
23,5,48173001976516090471869843773874917569,0.9883551673944687,0.49053857350800584
23,6,221130349624664531593579021225024845971,0.9781659388646288,0.4483260553129549
23,7,82868272119033611685195450063525548776,0.9767103347889374,0.5036390101892285
23,8,127160253128958862748248969831418066523,0.9490538573508006,0.4556040756914119
23,9,132620077879709002793509786046444197209,0.9854439592430859,0.4512372634643377
24,0,237501907580266157153314677484303849019,0.17857142857142858,0.09821428571428571
24,1,222005793127050474238765257522983777527,0.22321428571428573,0.09821428571428571
24,2,328140324263085554338421559076848454538,0.19419642857142858,0.09821428571428571
24,3,215162978771072672831123321027522094152,0.17410714285714285,0.09821428571428571
24,4,297032369864505375285496958841513883384,0.15848214285714285,0.09821428571428571
24,5,16895344679562795082987241578593576133,0.16741071428571427,0.09821428571428571
24,6,335938336068077283188868954340274407088,0.16294642857142858,0.09821428571428571
24,7,335952289313800620886565698660463273244,0.16071428571428573,0.09821428571428571
24,8,2111581919319970048159963361118617480,0.17633928571428573,0.09821428571428571
24,9,338776557836281292311015330779378487509,0.15401785714285715,0.09821428571428571
25,0,163711859225808533007522810370243007352,0.19304347826086957,0.09913043478260869
25,1,192699999338587383309831374325618051075,0.1808695652173913,0.09913043478260869
25,2,22698812117016701424039003512122784831,0.16695652173913045,0.09913043478260869
25,3,50140929107550177133403887769946607257,0.1826086956521739,0.09913043478260869
25,4,65203204614866932088776164674206409735,0.20173913043478262,0.09913043478260869
25,5,32529658682996668953190095151936730492,0.18608695652173912,0.09913043478260869
25,6,81988127680283878191386422824833901370,0.19652173913043477,0.09913043478260869
25,7,130787674189140856847691039374351628316,0.16869565217391305,0.09913043478260869
25,8,80233459534702129892900870230337988127,0.18956521739130436,0.09913043478260869
25,9,155931233475141389869031667286423422345,0.19826086956521738,0.09913043478260869
26,0,1464631357535971644590672095949051593,0.4174107142857143,0.09821428571428571
26,1,259213456622875221620875156616500367444,0.4107142857142857,0.13169642857142858
26,2,2627944963147194592682005177357347052,0.375,0.10714285714285714
26,3,170620354290465654466697981417953595810,0.3482142857142857,0.09821428571428571
26,4,262783426816316928448791237673540736119,0.4575892857142857,0.10267857142857142
26,5,80391681565160002027664265429340410849,0.31026785714285715,0.09821428571428571
26,6,94442565244182899917753538604151673046,0.4799107142857143,0.13392857142857142
26,7,249044141740600802215083214812901785479,0.36607142857142855,0.11383928571428571
26,8,309493628611863045981990179250762457867,0.4575892857142857,0.10714285714285714
26,9,121124046897671119028872551027077397505,0.39285714285714285,0.11160714285714286
27,0,7715207103006101386238326344900332164,0.18080357142857142,0.09821428571428571
27,1,104021702083146132590583069826412251828,0.22767857142857142,0.09821428571428571
27,2,242740659164816962855271905239088182464,0.18973214285714285,0.09821428571428571
27,3,174652537345884715157692527227620990156,0.17633928571428573,0.09821428571428571
27,4,32184846533939620796224108225892060210,0.1875,0.09821428571428571
27,5,129992401354059273446500779795210028893,0.21428571428571427,0.09821428571428571
27,6,311305849051988717303773509475015838419,0.21428571428571427,0.09821428571428571
27,7,59474192046929360913064696737525748247,0.18973214285714285,0.09821428571428571
27,8,33203525032091049881970912144383786743,0.16741071428571427,0.09821428571428571
27,9,211727273510829849260445213987811598669,0.21205357142857142,0.09821428571428571
28,0,203613572998785796269518670491337658124,0.18526785714285715,0.09821428571428571
28,1,243926978150902000463372689565347364177,0.18080357142857142,0.09821428571428571
28,2,78471792972235403353473668155854992437,0.24330357142857142,0.09821428571428571
28,3,303487232924807707911071748948770033102,0.17633928571428573,0.09821428571428571
28,4,143194263238005447047606025484518754222,0.16294642857142858,0.09821428571428571
28,5,131438602690052183890835081637081597992,0.14732142857142858,0.09821428571428571
28,6,115866941209121394390967987438607004180,0.15848214285714285,0.09821428571428571
28,7,61010863995573135324136263024826390725,0.18526785714285715,0.09821428571428571
28,8,49283838817539902053794165236721653476,0.20758928571428573,0.09821428571428571
28,9,155291892862674591068712683146765674757,0.16294642857142858,0.09821428571428571
29,0,151590898544531622312522624841310527373,0.44,0.13217391304347825
29,1,154792978242383811150682002416184436723,0.40695652173913044,0.12695652173913044
29,2,213335364103275733200608078193587925113,0.44869565217391305,0.15130434782608695
29,3,221128941028728353734866824223346071410,0.41043478260869565,0.11478260869565217
29,4,35731467893526322308873920836941874932,0.4121739130434783,0.12173913043478261
29,5,167677278101072006914945090289625750133,0.39304347826086955,0.12521739130434784
29,6,184521612324203603970978077119897358239,0.4469565217391304,0.12
29,7,318508409627889361530726843851668262666,0.4956521739130435,0.12521739130434784
29,8,231977375057148078460649544903756079341,0.4365217391304348,0.12347826086956522
29,9,165852386325959973298626124440587318339,0.49217391304347824,0.1408695652173913
30,0,263330312890574899921772434212274321173,0.6625835189309577,0.19933184855233854
30,1,186714418497823148109232999986558358031,0.6336302895322939,0.19599109131403117
30,2,286041294546064437520578053211608000476,0.6714922048997772,0.2026726057906459
30,3,303211385806262034057345217422309406431,0.7171492204899778,0.20601336302895323
30,4,200055438337472172019069663920174446196,0.6748329621380846,0.20378619153674832
30,5,338691218723871795359709648924451939233,0.7806236080178174,0.21269487750556793
30,6,214022495827570200877731731222509852944,0.7405345211581291,0.2182628062360802
30,7,12483980644261674374345907338134471868,0.7171492204899778,0.18819599109131402
30,8,121653651957327887949506408740219523761,0.7483296213808464,0.21269487750556793
30,9,92211066318311005177835630203998627288,0.7583518930957683,0.21380846325167038
31,0,16262240262699552729820990521087609090,0.7661290322580645,0.28225806451612906
31,1,290506111019897146456460239942942205184,0.6532258064516129,0.1774193548387097
31,2,23313431948463889297825955127013152374,0.782258064516129,0.16129032258064516
31,3,40239294729993539771410814864592835652,0.6774193548387096,0.25
31,4,188933345415010267490951484393324307479,0.5483870967741935,0.1532258064516129
31,5,168372034714707370755339383480196929614,0.8870967741935484,0.1693548387096774
31,6,12212668431185146179063406437143382529,0.8064516129032258,0.20967741935483872
31,7,248985488712727013181886280128598024364,0.8064516129032258,0.20161290322580644
31,8,319120941519640632997255161176355015147,0.6532258064516129,0.20967741935483872
31,9,67654421069358547806824789791823886178,0.7096774193548387,0.20967741935483872
32,0,259318331846701085163297421109013107051,0.16815144766146994,0.09910913140311804
32,1,232329696320248332899218068624733544790,0.1358574610244989,0.09910913140311804
32,2,28436555118454093280047716169845143511,0.1492204899777283,0.09910913140311804
32,3,270402855579592855487972704639152979866,0.17260579064587972,0.09910913140311804
32,4,142009785695796232202521389724756074897,0.16926503340757237,0.09910913140311804
32,5,260113702234899298362135514440746291392,0.1447661469933185,0.09910913140311804
32,6,262791555625441349445009690861488874640,0.15256124721603564,0.09910913140311804
32,7,224035460090038084077967101011884017999,0.15367483296213807,0.09910913140311804
32,8,309100589825300371764017913080799441368,0.15812917594654788,0.09910913140311804
32,9,181056777920635921512737755958061082464,0.16369710467706014,0.09910913140311804
33,0,320989851711114358559470867001661154314,0.7850779510022272,0.2973273942093541
33,1,333211479304138200341496602138347597433,0.8318485523385301,0.30957683741648107
33,2,220465225226763364271572229452526617945,0.7583518930957683,0.2561247216035635
33,3,158525211568015516247694771733072228366,0.7572383073496659,0.27728285077951004
33,4,67848906814758860176759681530367459098,0.8262806236080178,0.24944320712694878
33,5,162010255022379860285525742702324130136,0.7739420935412027,0.2739420935412027
33,6,132185226088164998866622995450081996879,0.7572383073496659,0.23608017817371937
33,7,104959725003451608540459326757195136995,0.8730512249443207,0.3151447661469933
33,8,316312218602569817533682017358122865694,0.8140311804008908,0.2750556792873051
33,9,67328930472731420162954949941795589173,0.8184855233853007,0.27728285077951004
34,0,203970432930753396899866765957119628226,0.7293986636971047,0.22383073496659242
34,1,184938838644097765906347507635540592430,0.7817371937639198,0.20378619153674832
34,2,274913892571582327698107687453374561819,0.6848552338530067,0.1870824053452116
34,3,336691894711554858265940108098572075021,0.7538975501113586,0.21714922048997773
34,4,192912533018656277906281934934013119654,0.6971046770601337,0.21603563474387527
34,5,76388108120998967254707634894825681380,0.7683741648106904,0.19265033407572382
34,6,118360024469127365037950968338415719752,0.7126948775055679,0.19599109131403117
34,7,305954621349055267547320230240440087052,0.7037861915367484,0.20601336302895323
34,8,142465656555127663729269463896763400589,0.7026726057906458,0.21158129175946547
34,9,228327840905033219753038529160079577846,0.732739420935412,0.20489977728285078
35,0,30538542101135257017325868651805576927,0.20967741935483872,0.0967741935483871
35,1,66856047999715994178074480526500525661,0.20967741935483872,0.10483870967741936
35,2,316671609598200726024956215197973893474,0.1774193548387097,0.0967741935483871
35,3,292387330355965718800233220232761596718,0.1935483870967742,0.12903225806451613
35,4,113800324346792348168369773674240006519,0.1532258064516129,0.0967741935483871
35,5,205304256104957603839552669832813241828,0.20161290322580644,0.12903225806451613
35,6,154966259504912083285509606387417611879,0.2661290322580645,0.11290322580645161
35,7,258249290389953129201315737597908405104,0.20161290322580644,0.0967741935483871
35,8,283322346408762704030650545839247845265,0.18548387096774194,0.10483870967741936
35,9,64698195641907887010900449220969026195,0.18548387096774194,0.0967741935483871
36,0,57482483896509329165516732906363825953,0.4264487369985141,0.13818722139673106
36,1,236863437330611634280588807533940279883,0.3476968796433878,0.12481426448736999
36,2,48531411985493432920337075794313472232,0.40713224368499257,0.11441307578008915
36,3,220842618368801548882906000732281996051,0.41901931649331353,0.11589895988112928
36,4,215567882008112956764068536040840977075,0.3937592867756315,0.13075780089153047
36,5,339862044701463616083853156340213749626,0.39078751857355126,0.1263001485884101
36,6,46955551071067875019499988975786599370,0.4279346210995542,0.1277860326894502
36,7,156732503208444133651190078145417226433,0.4309063893016345,0.1352154531946508
36,8,162161585078729404980763142139782960532,0.38930163447251115,0.12035661218424963
36,9,229375558337191223767635413775394702058,0.37295690936106984,0.1263001485884101
37,0,216064593845785486506289425815455001801,0.38108882521489973,0.14613180515759314
37,1,53616121997950004715767978219673296854,0.332378223495702,0.11461318051575932
37,2,238666505959324146585483098127278635668,0.42406876790830944,0.1318051575931232
37,3,264845759411566942098744729599068642448,0.32951289398280803,0.11174785100286533
37,4,326923047874921432223465266363616262784,0.3667621776504298,0.1318051575931232
37,5,310737684024286965362194609758257827608,0.335243553008596,0.09742120343839542
37,6,158781792947420289093578702610491679797,0.37822349570200575,0.11461318051575932
37,7,116865690767016398741346121530424865149,0.33810888252148996,0.1174785100286533
37,8,145056154140577563349928059367319217644,0.4355300859598854,0.14613180515759314
37,9,269752563857947426357743096809712393974,0.4326647564469914,0.12320916905444126
38,0,263518152546834377963698624587384482469,0.2823179791976226,0.09955423476968796
38,1,317756541884478258340512736350069342055,0.31054977711738485,0.09955423476968796
38,2,245607413509073676288557527378352928833,0.2704309063893016,0.09955423476968796
38,3,85347999402067601275341296145596025625,0.23476968796433878,0.09955423476968796
38,4,48934057441023516407235439760856022397,0.24071322436849926,0.09955423476968796
38,5,125536384662975409196475015538589537431,0.2689450222882615,0.10401188707280833
38,6,147023738593141135265018140769424907235,0.274888558692422,0.09955423476968796
38,7,265286280444033659813306935185973812840,0.2763744427934621,0.1025260029717682
38,8,33137264874995414711913247895585618314,0.27934621099554235,0.10401188707280833
38,9,79607542720685478036854332752568318914,0.28826151560178304,0.09955423476968796
39,0,44084284340894087658184237545993482665,0.2852897473997028,0.09955423476968796
