sample_id,iteration,seed,Percentage of burned trees
13,4,286029661752475134410276834308898226631,0.12259425257052466
13,5,101874858326077853685919691100465364867,0.13129448984972317
13,6,100138311299561536782285016805014504833,0.3345636699182705
13,7,99816506646660646757519417416673896518,0.1682045873978381
13,8,76725444223846075908295003752450483393,0.1167940943843923
13,9,149480343046527741308869694150662825174,0.0975481149485895
13,10,122095455966024524763761870347935949663,0.07197469021882415
13,11,272029003514745934466531416300209683635,0.074083838650145
13,12,315718353946290309757398951768128838517,0.18903242815713156
13,13,265273134334243574472533294427882138146,0.10677563933561825
13,14,127438890882840368067489305406242495867,0.13524914315844977
13,15,107917811995775637942708487808024811141,0.07118375955707883
13,16,22696209915117727272119682113929248300,0.13103084629580808
13,17,102904111418417789730330883368781713983,0.128394410756657
13,18,319318032939774227276054140555708272431,0.11257579752175059
13,19,237528741678922510796355835175797893212,0.28552596889006066
13,20,239724536534870839011996766691478599119,0.2217242288426048
13,21,214548346314506283934236477929916980918,0.23095175322963354
13,22,229566961055503727540879364309427633283,0.08647508568415502
13,23,96979593798917259278128176523736379623,0.1674136567360928
13,24,316034764227020619174375404400519179870,0.11626680727656209
13,25,168648033333596820743169188410368450162,0.18006854732401792
13,26,200592172690296184931519837173435390334,0.2530978117585025
13,27,329269564807692835786049546194051456796,0.28948062219878723
13,28,116121948570071689706340923280905765984,0.1363037173741102
13,29,35809221936211123852069911783282481308,0.23833377273925652
13,30,254788130797086117306212601149328013623,0.16873187450566834
13,31,305461670272096597449793698352646053128,0.20801476403901925
13,32,303042645343537341071827331222189783204,0.16635908252043238
13,33,244896536047868187266514314877536748270,0.17980490377010283
13,34,158272736876150293910277099359247058046,0.15660427102557342
13,35,196026822014695961227732188390327783614,0.18059583443184815
13,36,58594271083076171326871969720845378698,0.24967044555760612
13,37,218478030206024332701950594523600513395,0.3878196678091221
13,38,317938341440463624826594676923353567319,0.3034537305562879
13,39,94468361612244588442486224344908485227,0.21697864487213286
14,0,123669196755284404274337301542577924671,0.36148562706690407
14,1,310163816447968679526381331487474593274,0.12465021622996693
14,2,103171703397436377853288131755816714153,0.16280844568812008
14,3,190725044669584501461469012994941419978,0.22844060035614347
14,4,248157497749148353344541404416034656627,0.3584329687102518
14,5,44632537819320918120358052293964651800,0.15517679979648943
14,6,37120622619474827144069645635019811578,0.5711015008903587
14,7,144785055792012480980635470158274637568,0.4874077842788095
14,8,129546924925403516295541920631240763819,0.4665479521750191
14,9,126850880947442794686409596652259674453,0.15390485881455102
14,10,146236521464225123592401534921112442716,0.198677181378784
14,11,20398927260638330972019297273883683007,0.2325108114983465
14,12,244818533407421533752849353735274214512,0.12693970999745613
14,13,177174727694146540068538637520567195798,0.2052912744848639
14,14,44927808454917570423737944768078333590,0.18392266598829815
14,15,95849617601765783607199765474602939650,0.3818366827779191
14,16,277195840978600566887518641275640752186,0.6056982955990842
14,17,273973644366132898556210076383808375782,0.6944797761383872
14,18,68228686311711720995942747671307572606,0.2569320783515645
14,19,150197638821445732181837913645512520527,0.24828287967438312
14,20,95030297330280605863329424893422213666,0.31315186975324344
14,21,35617640514395043546873198103851662339,0.4138895955227677
14,22,209420867447336190182631654238215475610,0.18188756041719664
14,23,265506991740109806968109446944718303495,0.15721190536759094
14,24,45036631740840882381716219408722441931,0.5433731874841007
14,25,88877540869895898039525331366092929462,0.28644110913253623
14,26,16827143285126424150823008390253825242,0.25387941999491226
14,27,39452402172356170756246479328656863894,0.1727295853472399
14,28,323204120635969866610879601985119466213,0.2673619944034597
14,29,180106595564918182362910668263573268767,0.2279318239633681
14,30,326068674058084059986740933762221335053,0.1477995421012465
14,31,116089652856630714712109017576913635638,0.4762147036377512
14,32,56644618048157376197527665010263353678,0.4171966420758077
14,33,13490958220503378663266422491478375425,0.2968710251844314
14,34,280839571391375597089005882613088429136,0.6087509539557364
14,35,35497026054169022375215098197691762915,0.5581277028745866
14,36,203518355072353560510914910713999412634,0.22487916560671584
14,37,282938890470509519994326380018186032486,0.18239633680997203
14,38,264850186201036866935450200796196954506,0.3902314932587128
14,39,284815819118852173614092189050721743859,0.4886797252607479
15,0,271653038216054261711617215049568891583,0.7101769911504425
15,1,253139499017045037309870509628204252307,0.28466076696165193
15,2,326294484016713762795486525948369754307,0.612094395280236
15,3,238770101782226149523552685706571161431,0.5619469026548672
15,4,13243038192874631696301078594913927660,0.48549655850540807
15,5,240514431325606041152008491779277616053,0.3225172074729597
15,6,340165524602992418400563949523538064214,0.5344149459193707
15,7,137092959948887296528726574147860543117,0.30973451327433627
15,8,49200066673040847783016618171837635462,0.28785644051130777
15,9,122903220446699642512033197119374450185,0.42404129793510326
15,10,138253476390024274275436870675788394487,0.19985250737463126
15,11,156543225394148874978323640515641558938,0.16396263520157325
15,12,99877074846065863584477090460008193023,0.3694690265486726
15,13,139357632072506689050709203487788519390,0.6066863323500492
15,14,128833684904833731859599696826263072266,0.6147984267453294
15,15,214075156730231554522294838088215308003,0.5326941986234022
15,16,314262695928030317028913142642737712774,0.6229105211406096
15,17,336063886777749949205163234701793567083,0.5405604719764012
15,18,23024880048518109615308268135907558106,0.6946902654867256
15,19,3562537565550208886899453707471585321,0.21140609636184857
15,20,133432100781861375918274698661577351625,0.20722713864306785
15,21,71386088728714851460260992925437973355,0.1619960668633235
15,22,12313761212461091446913770378832624238,0.6787118977384464
15,23,299218066123315410047887270438540359385,0.4277286135693215
15,24,250514562486617986718218288018656400992,0.7352507374631269
15,25,173815414697688522283181951436418765677,0.7799901671583087
15,26,75157070819112223464159402938279547926,0.7374631268436578
15,27,244660429068210509778884379725369628082,0.5368731563421829
15,28,123360127078243256273518614666935813897,0.55039331366765
15,29,161720909744328585459675480835376356362,0.7635201573254671
15,30,210642976716981501457141882062250012258,0.5132743362831859
15,31,250778438793655305737434382266239083353,0.5248279252704031
15,32,118497157549129336032281355150582991199,0.6214355948869223
15,33,73701042866668476453275708783421178753,0.39060963618485744
15,34,51508297263305412007968081955782611339,0.7458210422812193
15,35,188259380587006744710788969464504710130,0.2079646017699115
15,36,263389186301006737632626687701473665335,0.26573254670599805
15,37,58401858068762583697978074925233318657,0.7482792527040315
15,38,242762081367680346295156794975900983756,0.5852999016715831
15,39,34021402793914397171502727137790077957,0.6932153392330384
16,0,337161141557706083410981990057963478792,0.5820256776034237
16,1,303154584445772074104843760877091548911,0.5525439847836424
16,2,259596923037880698722086086056379260213,0.16024726581074655
16,3,187196638115793587560312456497366585984,0.7120779838326201
16,4,214844771217628518916504886596513178062,0.7168330955777461
16,5,288416550838230016919943934161153121165,0.81169757489301
16,6,156754724816519034279665851096177939625,0.19709938183547313
16,7,298609976935304495702028503434609103951,0.3521160247265811
16,8,72477673641792949354138757722354166767,0.7310984308131241
16,9,339358867758167921358154518852544397827,0.5718021873514028
16,10,74053689086606508162512717277525353918,0.3459343794579173
16,11,96993243724147595267818725321769311704,0.7898240608654303
16,12,310327875595468996480081883409923811006,0.8266761768901569
16,13,13636694574506565806211669654529934178,0.6771279125059438
16,14,324440698287039920835541686886681999158,0.5294816928197813
16,15,279788502849394911126584965243281606321,0.8107465525439848
16,16,313372720982193854840915278926455261536,0.8725630052306229
16,17,70045582392721345713971755762717154827,0.2760342368045649
16,18,210090472469609478173944268605026250014,0.7446504992867332
16,19,158956128169504407745263433355407090442,0.8095577746077033
16,20,178438583545198630558575968732753562926,0.4122681883024251
16,21,229039769927589929125793769869414158709,0.6395625297194484
16,22,200562341750312588119148935915962288483,0.5282929148834997
16,23,124456672833944337228527725024003888505,0.7689015691868759
16,24,277933977965400966659313508207135108765,0.8499762244412744
16,25,242467934715430410252512980861296133097,0.8423680456490727
16,26,187413058537232352959954044601338718816,0.7232524964336662
16,27,183354236261473711285011207558269055332,0.6074655254398479
16,28,295157696209898235220602251352128967949,0.5137898240608655
16,29,51460857608291475382471338934771785893,0.7451260104612458
16,30,50552019152364788844017807953468628753,0.12957679505468378
16,31,133376423053673038516247964713527887573,0.8514027579648121
16,32,249002360790996751468385407333951876271,0.8913456966238706
16,33,212630199796749184959192079625995467014,0.7448882548739896
16,34,1653379953829064233685987460099994622,0.681169757489301
16,35,170340083807929967385399952719261254901,0.6131716595339991
16,36,64515679083899556595467694642441791408,0.2841179267712791
16,37,41906221932417076212629265979979449742,0.8568711364717071
16,38,11619974186990865383950938656781486527,0.7641464574417499
16,39,212828883362814854723791308923812453275,0.8050404184498335
17,0,299788145053106008238664506520052113698,0.8653314917127072
17,1,79083698846922008212217129437276810545,0.8434622467771639
17,2,184993599235459684315866675134863772137,0.7702578268876611
17,3,135314747171131847114370721353474119664,0.8996316758747698
17,4,128112276332799348460869960969799807056,0.7822283609576427
17,5,79785003916361244438234617891080171086,0.8029465930018416
17,6,118527306657908398628316186495611271340,0.8073204419889503
17,7,224593565061188465617510068547925854029,0.921731123388582
17,8,110831511410113836765008578762557744542,0.8697053406998159
17,9,172635432919280170951897957183829138746,0.8459944751381215
17,10,243085702523463826061464079645832451883,0.8846685082872928
17,11,194766224216001214870470119952875984592,0.8966390423572744
17,12,233397096366971544626997342684007224829,0.8001841620626151
17,13,258835158790104773288010770374472366348,0.9175874769797422
17,14,126172617131218595420414656140561360220,0.9026243093922652
17,15,289957367842228075474215019004889110789,0.7921270718232044
17,16,13851228815443469068529240387963812836,0.893646408839779
17,17,161243515036825358734739920396883681296,0.8616482504604052
17,18,211467755594492199454004540319989204706,0.9233425414364641
17,19,200903596013792859287499120038329679205,0.6590699815837937
17,20,183968614307289633069112072068591414618,0.8869705340699816
17,21,265444079275576991894257585945604089958,0.8156077348066298
17,22,117254892263340982843605716827327800579,0.9019337016574586
17,23,166051458382698176204697649961227113464,0.8084714548802947
17,24,323897914080466687896376150499304484987,0.8756906077348067
17,25,81780916817038453454086296244630287606,0.8690147329650092
17,26,191973649113308656052831003724293679132,0.8825966850828729
17,27,61547570650446259342384252731213938727,0.8706261510128913
17,28,80003585484784664014452450535247850172,0.7997237569060773
17,29,70555062894054049216103813834561261968,0.8459944751381215
17,30,269994565502994066363413990082766030741,0.8121546961325967
17,31,51581429509409816775653130703078744289,0.6818600368324125
17,32,133885149990129827961393927854471299563,0.8819060773480663
17,33,1571804862848099731960838332243169337,0.8911141804788214
17,34,176535202713062076725733512309312281366,0.8715469613259669
17,35,223522501516680925076384135917963450022,0.9221915285451197
17,36,155296400393888924606837915191875438047,0.8846685082872928
17,37,256892012696393201535786471588104541962,0.39571823204419887
17,38,74398634487969886666484376591559923828,0.9362338858195212
17,39,224014885921618923536355333706882859183,0.9302486187845304
18,0,300654475217982215374992078349481760385,0.9593931280678268
18,1,187312753738279977291564198200147658627,0.9366354306113343
18,2,2416030670781924093562066503282597196,0.9176706827309237
18,3,102645038435668745522179423279398090724,0.9042838018741634
18,4,83152435735621604087817993528150731215,0.929718875502008
18,5,168943911380265993675750290171458573256,0.8989290495314591
18,6,255524623953723579338441429892183366614,0.9493529674252565
18,7,70807595201731195348318448571092050262,0.8884426595269969
18,8,234692630245585720836271846792309840560,0.9315037929495761
18,9,288686294435493303873384273103638508880,0.9442213297634985
18,10,184216534392000784787884805329325967842,0.9176706827309237
18,11,145637586976643887418859925318277209927,0.9464524765729585
18,12,170328256007928829000958014349926969087,0.9045069165551093
18,13,263167894663788023114484297916413589782,0.9085229808121374
18,14,214506714973612259820901087104086950523,0.8752788933511825
18,15,288568103146631875076336399992894273146,0.893574297188755
18,16,60081541925348655351686277655964195024,0.9504685408299867
18,17,161531809845152843571622662647727192109,0.928157072735386
18,18,98027840228221608017865005818860594284,0.9250334672021419
18,19,215723129356924863531301071473970327582,0.8871039714413208
18,20,334499653836631017289701629287225079207,0.92681838464971
18,21,232568563278258325285994333352932843402,0.9337349397590361
18,22,34722269767080528773646844738237909064,0.9082998661311914
18,23,265989268250735981845267847831149957502,0.8384649709950914
18,24,3072687643221626018954003873777320464,0.9078536367692994
18,25,328241617740746659739938356696154393924,0.9109772423025435
18,26,209998852012835092385882783632337923884,0.8110218652387327
18,27,208853087923533109161922311070530248919,0.9165551093261937
18,28,156930277059151620767991467758071187562,0.928826416778224
18,29,25381900347888226002524049652876150645,0.8813029897367247
18,30,201533357628075194017204657835873668184,0.9181169120928158
18,31,102909612442586190507982158172934462279,0.928157072735386
18,32,210266081236912020594827141967958132759,0.928157072735386
18,33,27309346825553206366232521715424944736,0.9301651048639
18,34,78798427801480142682666057321873957196,0.9074074074074074
18,35,85904757509629488064107687934311830272,0.92904953145917
18,36,221320176925293527131692834738940370028,0.9453369031682285
18,37,128591999376344103004568423631983113168,0.9136546184738956
18,38,221673510437207346573694721953560757427,0.9415439535921464
18,39,63089097175765488089229956455027129726,0.9413208389112003
19,0,251673166499781974756814677681293600896,0.9372294372294372
19,1,242632617003094546296444621637159225881,0.9636363636363636
19,2,206560221385335519867510749684373886031,0.933982683982684
19,3,297688883499450288721718752472688598371,0.9432900432900433
19,4,46859408797187150421000090400310624908,0.9601731601731601
19,5,110114454165401989172818216734581084863,0.9456709956709957
19,6,58024445320328538947242234669229397952,0.9588744588744589
19,7,314164885636723831471992266047343609064,0.9251082251082251
19,8,217698882965633270847357879402075580019,0.9461038961038961
19,9,302243871717380205146412161061969313312,0.9491341991341992
19,10,258038766033502531927155971287530318439,0.9683982683982684
19,11,17728032266291475416252994775024799673,0.9212121212121213
19,12,47138106995340175306472287766720566016,0.9430735930735931
19,13,122965851667222048511201821429302661772,0.9443722943722944
19,14,116685412291355989622799233862893978052,0.9647186147186148
19,15,283342252051442358911259357122534480431,0.9231601731601732
19,16,210171215454338252248571171536351165799,0.8688311688311688
19,17,313614098525686333266630862305506388949,0.9363636363636364
19,18,4640671649905482528711500610746909146,0.9543290043290044
19,19,332292607578876929135491436540493226177,0.9696969696969697
19,20,169938905439631975908100001361772646004,0.9491341991341992
19,21,236983353736738028998010346510081257379,0.937012987012987
19,22,13518292245590711935888727095507651847,0.9205627705627706
19,23,134005110531117077761478708971579012155,0.9017316017316017
19,24,155647032660213043023621698076523045947,0.9305194805194805
19,25,289433624459705047089908492748497534036,0.9261904761904762
19,26,98667262207682045843785307247562173433,0.9313852813852814
19,27,204815055532437160721821124705628867744,0.9474025974025974
19,28,121271293122773002604259180454435767909,0.9606060606060606
19,29,53419959472865451825565477128050623960,0.9361471861471862
19,30,104015983993834219932118275990564720503,0.9521645021645022
19,31,203159315866563046781405705857313164049,0.9326839826839827
19,32,284170451962538719342219016412923700570,0.9619047619047619
19,33,69462112085190621083821152457297827453,0.9521645021645022
19,34,269139086411114904606708018196440911741,0.9255411255411256
19,35,31779729899859686376894378878208892575,0.9536796536796537
19,36,159716848195339002504117682526950515682,0.9294372294372294
19,37,238850228930169599719220206256793226888,0.914069264069264
19,38,220632925673645265802972922013177867530,0.9558441558441558
19,39,262884895000082427822988970318778294950,0.9361471861471862
20,0,325725672617333637718638084269460487783,0.9695250105086171
20,1,237390109834289280341352852132890671706,0.9253888188314418
20,2,218598485223897633079458087223304249414,0.951870533837747
20,3,118172447974170748934083346206574714504,0.9041614123581336
20,4,65952547595824629778235055025320899417,0.9424127784783523
20,5,145986876015120845228190898570896858646,0.9520807061790668
20,6,307124552825870477713852600319295902604,0.9562841530054644
20,7,43037767482274719441464832555954726336,0.9735182849936949
20,8,82935956183521706992427765080278365613,0.9638503572929803
20,9,321597094322015944906362304011299300032,0.9579655317360235
20,10,338657889022918303521967363009816696896,0.9638503572929803
20,11,110453524273987493270729644312197576265,0.9621689785624212
20,12,113500021473567363026749539261472960613,0.9558638083228247
20,13,157149584663833166950616505779726462108,0.9478772593526692
20,14,37966131776287287543778565365604560286,0.9577553593947037
20,15,304903086333714391842426665355401255409,0.9422026061370323
20,16,95038798689127713353439144662491627385,0.9691046658259773
20,17,276262991285549122880740828386133135914,0.9688944934846574
20,18,283815211938627684437048207458728219715,0.9739386296763346
20,19,28575887270660762623212160398156825844,0.9583858764186634
20,20,65083909315768910524327861678758760781,0.9512400168137873
20,21,35317997594943225866438492566834794485,0.9560739806641446
20,22,312971747135610244351194755711830699004,0.9724674232870955
20,23,237296297847908820641536587834157359903,0.955233291298865
20,24,330082340167421316232039958694959656541,0.9638503572929803
20,25,44817184995625110586771090896947052149,0.9712063892391761
20,26,219243233952471928752883477555549374678,0.9577553593947037
20,27,207878716533111210954706324600480442359,0.9657419083648592
20,28,117422204541316909938288941562233037745,0.9718369062631358
20,29,241194372069619002398615694076128892477,0.9567044976881043
20,30,159003937949352280048712317114364770231,0.9674232870954182
20,31,92542592616074509475656897140571034665,0.930222782681799
20,32,247198740308588688955407873646768640215,0.9482976040353089
20,33,188586270151648623845300284183596813027,0.9651113913408995
20,34,83409707530175036869390274776458673572,0.9525010508617066
20,35,256366482146122328005360915343092504627,0.9426229508196722
20,36,192251240208986272153817055847727660603,0.92854140395124
20,37,234066029143665601834179188103537401947,0.9724674232870955
20,38,193541660136303544723852880426732100178,0.9651113913408995
20,39,141741607352664115322037064532793673976,0.9701555275325767
21,0,114894204419013534813440634710866671435,0.9791666666666666
21,1,199150157987433127223177271331449925210,0.9538398692810458
21,2,207942634056404125293388210666948076941,0.9697712418300654
21,3,209586773570122204641967428980898378876,0.9732434640522876
21,4,47111038071516185850795537297044582549,0.9781454248366013
21,5,54033024081322362400079668056935590442,0.9754901960784313
21,6,36470038267422012266671801958056634099,0.9505718954248366
21,7,271262383041827557696369551409018785665,0.9513888888888888
21,8,134056261031599976897446386110711682947,0.9799836601307189
21,9,58831264742943070426506184633228048409,0.960171568627451
21,10,274782127097036486930607885074512343249,0.9781454248366013
21,11,38184124741186421596682333189354177609,0.9820261437908496
21,12,144049239862659165343285988075787673436,0.9709967320261438
21,13,253923338136728801132108900391144813647,0.9636437908496732
21,14,117487873022482615923914409958529064068,0.9791666666666666
21,15,80799029307961417916525699105531744596,0.9730392156862745
21,16,121334116148617516436818832955341136600,0.9709967320261438
21,17,243335681733002911246497158258157296743,0.9799836601307189
21,18,107305902794616643612238203080380449910,0.9787581699346405
21,19,178811231737105133730280840883301500542,0.9634395424836601
21,20,62818281423006310085535013990241811502,0.9709967320261438
21,21,123758882596101473363470559434388696831,0.9730392156862745
21,22,311498392994001747932316487142671408256,0.9701797385620915
21,23,148523474772436364237888110561654574143,0.9738562091503268
21,24,25969122975509396271958977635560480964,0.9777369281045751
21,25,155783492792387336349793008250063976155,0.9761029411764706
21,26,336566918406898708201411865980979990412,0.9413807189542484
21,27,139071150327718463995317639527793212041,0.9585375816993464
21,28,64694549460468951793325576752065620019,0.9775326797385621
21,29,255592841314471584309669489574470570668,0.9697712418300654
21,30,87548187298471340044311749436684923322,0.9656862745098039
21,31,148447720447932540096614624713938006378,0.974468954248366
21,32,173400298952409761919019406667919709780,0.9783496732026143
21,33,248714694044045176799708870983053767053,0.977328431372549
21,34,245119369751262103919908566257399322162,0.9722222222222222
21,35,230760271793430592809795006980513388265,0.9797794117647058
21,36,134463338819451835367344483567173806517,0.9787581699346405
21,37,148260349141273167912082832767708643272,0.9675245098039216
21,38,189616281053592566642411192820321079157,0.9767156862745098
21,39,19334422221859166655211093953690095181,0.9671160130718954
22,0,53508369263378570561701617968241540594,0.9819229241160111
22,1,286900758040949974101706490274297614962,0.9856972586412396
22,2,317246340997327969539853927595568545791,0.9831148192292412
22,3,209962620092187088641385167027242781435,0.9860945570123163
22,4,266765037881014458673053363498691116660,0.9680174811283274
22,5,231744747699711713320307427632724201501,0.9813269765593962
22,6,337632396091374780390351056953405364541,0.9841080651569328
22,7,311585900082484930914822526681236042901,0.9705999205403257
22,8,338534997076940921284365277534457380149,0.987087802940008
22,9,99166540983124986561974319144292467542,0.9815256257449344
22,10,96609900529741919063265319685435812535,0.9767580452920143
22,11,220010295997877700026252774069767294397,0.9843067143424712
22,12,52509322371146416762063486823093415617,0.9650377433452523
22,13,246473578036810524083276727303401490623,0.964243146603099
22,14,230465001203127502467523240929737941319,0.9761620977353993
22,15,319176113407305919817589711089003336393,0.9837107667858562
22,16,294260361569331131722314472728040849706,0.9723877632101708
22,17,49720333424895179137899857651979062742,0.976559396106476
22,18,189619538143120266418061970962970558420,0.9586809694080254
22,19,220473112995100469265525923285932023923,0.964243146603099
22,20,292601517295315766127474787668075784130,0.9813269765593962
22,21,76542796927668764539811158536792882265,0.965435041716329
22,22,293361614364932328938388402245150432429,0.9668255860150974
22,23,193522269010856978401783201605046583477,0.976559396106476
22,24,301769665293526662045229734284428151452,0.9815256257449344
22,25,10290715365121068231713976215839524782,0.9813269765593962
22,26,82174237750004295615393720390147943163,0.9849026618990863
22,27,67785661513214768219593502453768037933,0.975963448549861
22,28,6056377617367332882872640197047311756,0.9741756058800158
22,29,321242982805071427928357123271815955310,0.9717918156535558
22,30,278483227377433925193220974040498269080,0.9813269765593962
22,31,176469754679488153748033578867853555779,0.9775526420341677
22,32,119715095505893200722951192595463010589,0.9791418355184743
22,33,88825052184711451291269178745054182127,0.9715931664680175
22,34,286653589150164473519358624455597788148,0.9588796185935637
22,35,197849994033999665780853376671209917384,0.9674215335717123
22,36,175048195841218144854737468899745789174,0.9807310290027811
22,37,310255964935524813703890849850992859715,0.9725864123957092
22,38,229963843461492074384465865477345898410,0.9823202224870878
22,39,14996479768146979768649221427032574439,0.9719904648390941
23,0,120010741239011843726728351136083889607,0.9773781902552204
23,1,196531711756268693844496496361620714581,0.9822119102861562
23,2,223515629652989723848695501681587220887,0.9885924207269915
23,3,210553946311475819379717471673270418190,0.9767981438515081
23,4,32841613389319590101505759855921774991,0.9874323279195669
23,5,284037641379670662480696674737476719269,0.981245166279969
23,6,33611375563588233228866851441371707317,0.981245166279969
23,7,282683235778240621699343273201296301841,0.991492652745553
23,8,307360397908821445841927795117411995621,0.9824052590873936
23,9,332842760879861596209541894204534010094,0.990139211136891
23,10,301371341149521232923343920089840027796,0.9825986078886311
23,11,40185473433282909714427719055894963835,0.987045630317092
23,12,270101742027582438938589791808916461870,0.9845320959010054
23,13,102158066153197421699120055426174538947,0.9912993039443155
23,14,152964440426593572875010705634782319345,0.9895591647331786
23,15,157887925422374697342668533686893353031,0.982985305491106
23,16,283136618499929518402238484507434771297,0.990139211136891
23,17,197522739651793406722134055135730601778,0.9721577726218097
23,18,54121705328946380454328438784821411159,0.9911059551430781
23,19,12794555327147019612671278295119845744,0.9825986078886311
23,20,293591553014032496938951476707939954887,0.9800850734725445
23,21,37490972779038774692695864049882350129,0.9889791183294664
23,22,129941390170831822617075204348746488121,0.9885924207269915
23,23,262071012072847825555908245090045018992,0.9909126063418406
23,24,233051759442008745523877051556204955370,0.9858855375096675
23,25,226641638238874451470064514263999398156,0.9766047950502706
23,26,106842961541408312807297438954383269208,0.9853054911059551
23,27,150199100812522554765258322511837319214,0.9889791183294664
23,28,104146193221559531940759280221233171477,0.9791183294663574
23,29,32366593837680410279636756677653742654,0.9864655839133797
23,30,53245718742542269790985199173220294627,0.9796983758700696
23,31,336787805118953298033201007691492785156,0.987045630317092
23,32,138937767196615343886383869285420930678,0.9893658159319412
23,33,290691343632021736425131065665598615798,0.9891724671307038
23,34,679767159888528209856027716743286055,0.9800850734725445
23,35,262224297769912518505072037295288113180,0.9775715390564579
23,36,330567688470745156333734952765887204047,0.9783449342614076
23,37,190448085388297028018903102933476685091,0.9824052590873936
23,38,8829946505603899800905518713180643962,0.9866589327146171
23,39,59046555979841149347784687949399867684,0.9822119102861562
24,0,241982918221301872350325429322212760969,0.9792843691148776
24,1,185374780487670249793147829942480717445,0.9911487758945386
24,2,15858083846900083595569419165226365063,0.9896421845574388
24,3,204372247911086972505662313001477296383,0.9909604519774011
24,4,19540019706007921251743130656143270926,0.9871939736346516
24,5,143928977792763368260578187612144832464,0.9896421845574388
24,6,327080343569819112578201972021433413737,0.9828625235404896
24,7,44111783148810075802033413774077915806,0.9911487758945386
24,8,83473255743182608758772675438624117298,0.9922787193973635
24,9,162950008878624703010413421227062274890,0.9892655367231639
24,10,96151286316628530800758338977443515523,0.9896421845574388
24,11,188557714061202413213988798464348839832,0.9943502824858758
24,12,198941212123393970434886379033596700752,0.991713747645951
24,13,286147054738394391930922296963714609859,0.9853107344632769
24,14,103925885003493111572017008955627052938,0.9919020715630885
24,15,131925321617355073845658723269150197307,0.9898305084745763
24,16,298004044590759805368449749133115159862,0.995291902071563
24,17,340133403858457781544451238461214241126,0.9915254237288136
24,18,299411460947588771145350257442582767593,0.992090395480226
24,19,199085278022218401534174476624425187915,0.9849340866290018
24,20,273959924475488371510779639015983457615,0.9928436911487759
24,21,60000425882155566010751629023018786686,0.9900188323917137
24,22,26579515877205555918495826121119903281,0.9887005649717514
24,23,177839080938421253751266688786823277490,0.9830508474576272
24,24,57902815727841183901098531394261634469,0.9832391713747646
24,25,115307532023581364269263892788762688647,0.9909604519774011
24,26,159707945658317299581542174336191233381,0.9909604519774011
24,27,303207006265386312131565533260147324244,0.9903954802259887
24,28,99188169808385650018325254963672928122,0.9939736346516007
24,29,259141882328685853837638595439753304609,0.987758945386064
24,30,238331821583306371396686147120457026492,0.9892655367231639
24,31,156118198737922042055745691147488774277,0.9888888888888889
24,32,73329435608809010767690329222282843599,0.9828625235404896
24,33,275908911811306131446798072938620124985,0.9787193973634651
24,34,159858251270612431081465958683696599556,0.9937853107344633
24,35,5316609961877943240876334176755139381,0.9903954802259887
24,36,6047622083951363408858211473671480223,0.9915254237288136
24,37,261908601988984591466691241832184802044,0.9875706214689266
24,38,147136244253694939926940926834480095763,0.9903954802259887
24,39,212650945445603336441964781577108931170,0.9826741996233521
25,0,249615483314556566596671185132257055358,0.9926578560939795
25,1,272381612734676972923332460826060903583,0.9930249632892805
25,2,22051915764620818077358284578506921171,0.993208516886931
25,3,216439819197627701421504971867522616961,0.9886196769456681
25,4,326203601481600965952780146572446907462,0.9937591776798825
25,5,3360527570343655574619967170570365338,0.9873348017621145
25,6,4280417025081815257879533308725976944,0.9922907488986784
25,7,191252849083376020509663716478032571884,0.9921071953010279
25,8,142055150051024149916606036917132208095,0.9944933920704846
25,9,100117388572976972744832974393834285786,0.9928414096916299
25,10,265310757709642267912166377666865147507,0.9908223201174743
25,11,329610780331982359569011634966258443474,0.9948604992657856
25,12,120963383268807757044307961069690803106,0.9915565345080763
25,13,237467284827040451908262907570524384091,0.9908223201174743
25,14,113266937522898506415334567062868380672,0.9899045521292217
25,15,101769862137622660037528968111597863053,0.9922907488986784
25,16,182675802832660799158459758409550409303,0.993208516886931
25,17,88445766163363937542468133033924449436,0.9919236417033774
25,18,107417195442222743267940965573369304403,0.9880690161527166
25,19,32060087973309402428407403821008299607,0.9915565345080763
25,20,2375820712859280751496890177431101559,0.9902716593245228
25,21,238561222203660962539861407736169602212,0.9910058737151248
25,22,154101988203920051937984558648259236746,0.9939427312775331
25,23,320143014071738081352918531977009261650,0.994309838472834
25,24,288144870316238611373549489841023277731,0.9893538913362702
25,25,158616360698400765214155533392881077103,0.9919236417033774
25,26,38289752518019955154767225078540269792,0.9904552129221733
25,27,213450462063120974933953207381592524502,0.9899045521292217
25,28,302434301557211140051601821473243569253,0.993208516886931
25,29,52815644912479933793435084344159731304,0.9926578560939795
25,30,269415326660624473157591788136028593545,0.9926578560939795
25,31,38217232414589738661649588322602917099,0.9950440528634361
25,32,215516346320253820540572445631403113549,0.9917400881057269
25,33,328508579036938690686683583652333066879,0.9919236417033774
25,34,187674928353623186751244746739945120615,0.9851321585903083
25,35,2517189051072802880808735704251000951,0.9906387665198237
25,36,267361949254319161334367618204427680278,0.9948604992657856
25,37,230250220497994125116979002969427519505,0.9910058737151248
25,38,209093256452505071573901357597530814838,0.992474302496329
25,39,282625545923879971290474535094940634129,0.994309838472834
26,0,328026811826737599447718907850416374329,0.9946294307196563
26,1,286312975814874425690610415160816926707,0.9939133548156105
26,2,95741637002829412084334767550536820980,0.9948084496956677
